pin,slack
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:B_ADDR[1],
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:B_ADDR[2],
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:B_ADDR[3],8302
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:B_ADDR[4],8275
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:B_ADDR[5],8458
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:B_ADDR[6],8441
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:B_ADDR[7],8605
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:B_ADDR[8],8626
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:B_ADDR[9],8621
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:B_ARST_N,
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:B_BLK[0],
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:B_BLK[1],
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:B_BLK[2],
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:B_CLK,
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:B_DIN[0],959
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:B_DIN[10],
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:B_DIN[11],
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:B_DIN[12],
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:B_DIN[13],
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:B_DIN[14],
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:B_DIN[15],
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:B_DIN[16],
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:B_DIN[17],
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:B_DIN[1],967
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:B_DIN[2],979
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:B_DIN[3],971
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:B_DIN[4],991
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:B_DIN[5],1001
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:B_DIN[6],984
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:B_DIN[7],990
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:B_DIN[8],
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:B_DIN[9],
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:B_DOUT_ARST_N,
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:B_DOUT_CLK,
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:B_DOUT_EN,
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:B_DOUT_SRST_N,
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:B_WEN[0],7235
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:B_WEN[1],
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_70:IPB,
TP_obuf[1]/U0/U_IOENFF:A,
TP_obuf[1]/U0/U_IOENFF:Y,
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv_RNO[9]:A,5474
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv_RNO[9]:B,6631
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv_RNO[9]:Y,5474
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_110:IPA,
ip_interface_inst:B,
DMMainPorts_0/RS433_Rx3/Uart/Uart/RxProc.un18_enable_1.CO3:A,15470
DMMainPorts_0/RS433_Rx3/Uart/Uart/RxProc.un18_enable_1.CO3:B,15414
DMMainPorts_0/RS433_Rx3/Uart/Uart/RxProc.un18_enable_1.CO3:C,15332
DMMainPorts_0/RS433_Rx3/Uart/Uart/RxProc.un18_enable_1.CO3:D,15232
DMMainPorts_0/RS433_Rx3/Uart/Uart/RxProc.un18_enable_1.CO3:Y,15232
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_9:A,-277
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_9:B,-280
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_9:IPA,-277
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_9:IPB,-280
DMMainPorts_0/RS433_Tx3/ReadStrobe_RNO:A,7699
DMMainPorts_0/RS433_Tx3/ReadStrobe_RNO:B,7650
DMMainPorts_0/RS433_Tx3/ReadStrobe_RNO:C,7560
DMMainPorts_0/RS433_Tx3/ReadStrobe_RNO:Y,7560
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_2:A,-292
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_2:IPA,-292
DMMainPorts_0/RS433_Rx3/Uart/Uart/DataO[6]:ALn,3539
DMMainPorts_0/RS433_Rx3/Uart/Uart/DataO[6]:CLK,984
DMMainPorts_0/RS433_Rx3/Uart/Uart/DataO[6]:D,18465
DMMainPorts_0/RS433_Rx3/Uart/Uart/DataO[6]:EN,16163
DMMainPorts_0/RS433_Rx3/Uart/Uart/DataO[6]:Q,984
DMMainPorts_0/RegisterSpace/WriteUart3_0_sqmuxa_0_a2:A,6585
DMMainPorts_0/RegisterSpace/WriteUart3_0_sqmuxa_0_a2:B,6603
DMMainPorts_0/RegisterSpace/WriteUart3_0_sqmuxa_0_a2:C,3460
DMMainPorts_0/RegisterSpace/WriteUart3_0_sqmuxa_0_a2:D,5425
DMMainPorts_0/RegisterSpace/WriteUart3_0_sqmuxa_0_a2:Y,3460
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/count_o[7]:CLK,7666
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/count_o[7]:D,7690
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/count_o[7]:EN,7589
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/count_o[7]:Q,7666
DMMainPorts_0/RS433_Rx3/Uart/Uart/DataO[7]:ALn,3539
DMMainPorts_0/RS433_Rx3/Uart/Uart/DataO[7]:CLK,990
DMMainPorts_0/RS433_Rx3/Uart/Uart/DataO[7]:D,18465
DMMainPorts_0/RS433_Rx3/Uart/Uart/DataO[7]:EN,16163
DMMainPorts_0/RS433_Rx3/Uart/Uart/DataO[7]:Q,990
DMMainPorts_0/BootupReset/un2_clkdivlto9:A,7641
DMMainPorts_0/BootupReset/un2_clkdivlto9:B,7597
DMMainPorts_0/BootupReset/un2_clkdivlto9:C,5569
DMMainPorts_0/BootupReset/un2_clkdivlto9:D,6523
DMMainPorts_0/BootupReset/un2_clkdivlto9:Y,5569
DMMainPorts_0/RS433_Tx3/UartTxUart/LastGo:ALn,-201
DMMainPorts_0/RS433_Tx3/UartTxUart/LastGo:CLK,14750
DMMainPorts_0/RS433_Tx3/UartTxUart/LastGo:D,18452
DMMainPorts_0/RS433_Tx3/UartTxUart/LastGo:EN,17375
DMMainPorts_0/RS433_Tx3/UartTxUart/LastGo:Q,14750
DMMainPorts_0/RS433_Tx3/UartTxFifo/DMMainPorts_0_RamBusDataOut_m[20]:A,-272
DMMainPorts_0/RS433_Tx3/UartTxFifo/DMMainPorts_0_RamBusDataOut_m[20]:B,3032
DMMainPorts_0/RS433_Tx3/UartTxFifo/DMMainPorts_0_RamBusDataOut_m[20]:Y,-272
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/raddr_r_cry[5]:B,7543
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/raddr_r_cry[5]:FCI,7456
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/raddr_r_cry[5]:FCO,7456
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/raddr_r_cry[5]:S,7520
DMMainPorts_0/BootupReset/ClkDiv_cry[8]:B,7576
DMMainPorts_0/BootupReset/ClkDiv_cry[8]:FCI,7456
DMMainPorts_0/BootupReset/ClkDiv_cry[8]:FCO,7456
DMMainPorts_0/BootupReset/ClkDiv_cry[8]:S,7472
DMMainPorts_0/Uart3BitClockDiv/ClkDiv_cry[5]:B,7576
DMMainPorts_0/Uart3BitClockDiv/ClkDiv_cry[5]:C,6318
DMMainPorts_0/Uart3BitClockDiv/ClkDiv_cry[5]:FCI,6274
DMMainPorts_0/Uart3BitClockDiv/ClkDiv_cry[5]:FCO,6274
DMMainPorts_0/Uart3BitClockDiv/ClkDiv_cry[5]:S,6289
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/update.un16_counter_r_0_a2_0_7:A,6791
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/update.un16_counter_r_0_a2_0_7:B,6742
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/update.un16_counter_r_0_a2_0_7:C,6667
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/update.un16_counter_r_0_a2_0_7:D,6573
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/update.un16_counter_r_0_a2_0_7:Y,6573
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0_OLDA_RNIL7RU[7]:A,-1282
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0_OLDA_RNIL7RU[7]:B,-3514
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0_OLDA_RNIL7RU[7]:C,-1335
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0_OLDA_RNIL7RU[7]:Y,-3514
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/raddr_r[0]:ALn,5851
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/raddr_r[0]:CLK,7456
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/raddr_r[0]:D,7758
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/raddr_r[0]:EN,7468
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/raddr_r[0]:Q,7456
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/counter_r_RNO[10]:B,7562
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/counter_r_RNO[10]:C,6389
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/counter_r_RNO[10]:FCI,7310
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/counter_r_RNO[10]:S,6389
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/CFG_9:B,979
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/CFG_9:C,8275
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/CFG_9:IPB,979
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/CFG_9:IPC,8275
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv[0]:A,6693
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv[0]:B,5658
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv[0]:C,4493
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv[0]:D,4551
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv[0]:Y,4493
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/waddr_r_s_82:B,7456
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/waddr_r_s_82:FCO,7456
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0/CFG_3:IPB,
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0/CFG_3:IPC,
FCCC_C0_0/FCCC_C0_0/CCC_INST/IP_INTERFACE_4:IPB,
FCCC_C0_0/FCCC_C0_0/CCC_INST/IP_INTERFACE_4:IPC,
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv_0[13]:A,6936
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv_0[13]:B,5708
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv_0[13]:C,5614
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv_0[13]:Y,5614
DMMainPorts_0/RegisterSpace/un1_serialnumber_0_iv[24]:A,5658
DMMainPorts_0/RegisterSpace/un1_serialnumber_0_iv[24]:B,7710
DMMainPorts_0/RegisterSpace/un1_serialnumber_0_iv[24]:C,6424
DMMainPorts_0/RegisterSpace/un1_serialnumber_0_iv[24]:Y,5658
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/waddr_r_RNO[0]:A,7758
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/waddr_r_RNO[0]:Y,7758
DMMainPorts_0/Uart3BitClockDiv/ClkDiv_s_78:B,6301
DMMainPorts_0/Uart3BitClockDiv/ClkDiv_s_78:FCO,6301
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_88:IPA,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_88:IPB,
DMMainPorts_0/un11_registerspacewritereqlto13:A,4634
DMMainPorts_0/un11_registerspacewritereqlto13:B,4590
DMMainPorts_0/un11_registerspacewritereqlto13:C,4507
DMMainPorts_0/un11_registerspacewritereqlto13:D,4406
DMMainPorts_0/un11_registerspacewritereqlto13:Y,4406
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_48:IPA,
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0_OLDA_RNIG2RU[2]:A,-1151
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0_OLDA_RNIG2RU[2]:B,-3328
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0_OLDA_RNIG2RU[2]:C,-1188
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0_OLDA_RNIG2RU[2]:Y,-3328
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_78:IPA,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_78:IPB,
DMMainPorts_0/BootupReset/ClkDiv_RNO[0]:A,7758
DMMainPorts_0/BootupReset/ClkDiv_RNO[0]:Y,7758
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/CFG_24:C,8655
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/CFG_24:IPB,
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/CFG_24:IPC,8655
DMMainPorts_0/RegisterSpace/LastReadReq_1_sqmuxa_0_a2:A,4743
DMMainPorts_0/RegisterSpace/LastReadReq_1_sqmuxa_0_a2:B,6778
DMMainPorts_0/RegisterSpace/LastReadReq_1_sqmuxa_0_a2:Y,4743
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_210:IPA,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_210:IPB,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_156:IPA,
SckADCs_obuf/U0/U_IOOUTFF:A,
SckADCs_obuf/U0/U_IOOUTFF:Y,
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/waddr_r_s_80:B,7456
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/waddr_r_s_80:FCO,7456
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv[8]:A,6652
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv[8]:B,6547
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv[8]:C,5394
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv[8]:D,5692
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv[8]:Y,5394
Oe3_obuf/U0/U_IOENFF:A,
Oe3_obuf/U0/U_IOENFF:Y,
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/DMMainPorts_0_RamBusDataOut_m[14]:A,-280
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/DMMainPorts_0_RamBusDataOut_m[14]:B,3018
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/DMMainPorts_0_RamBusDataOut_m[14]:Y,-280
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_50:IPA,
MosiC_obuf/U0/U_IOPAD:D,
MosiC_obuf/U0/U_IOPAD:E,
MosiC_obuf/U0/U_IOPAD:PAD,
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0/CFG_7:C,8302
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0/CFG_7:IPB,
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0/CFG_7:IPC,8302
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/count_o[1]:CLK,6631
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/count_o[1]:D,7690
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/count_o[1]:EN,7589
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/count_o[1]:Q,6631
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_157:IPA,
Ux2FPGA_sb_0/CCC_0/GL0_INST/U0_RGB1:An,
Ux2FPGA_sb_0/CCC_0/GL0_INST/U0_RGB1:YL,
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/update.un7_counter_r_0_a2_8:A,6627
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/update.un7_counter_r_0_a2_8:B,6578
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/update.un7_counter_r_0_a2_8:C,5421
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/update.un7_counter_r_0_a2_8:D,5353
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/update.un7_counter_r_0_a2_8:Y,5353
DMMainPorts_0/RS433_Tx3/UartTxUart/BitCnt_0_sqmuxa:A,14613
DMMainPorts_0/RS433_Tx3/UartTxUart/BitCnt_0_sqmuxa:B,15563
DMMainPorts_0/RS433_Tx3/UartTxUart/BitCnt_0_sqmuxa:Y,14613
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/raddr_r[4]:ALn,5851
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/raddr_r[4]:CLK,7527
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/raddr_r[4]:D,7536
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/raddr_r[4]:EN,7481
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/raddr_r[4]:Q,7527
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/update.count_o_3[5]:A,7721
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/update.count_o_3[5]:B,7690
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/update.count_o_3[5]:Y,7690
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0/FF_10:IPENn,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_166:IPB,
MosiA_obuf/U0/U_IOPAD:D,
MosiA_obuf/U0/U_IOPAD:E,
MosiA_obuf/U0/U_IOPAD:PAD,
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/empty_r:ALn,5851
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/empty_r:CLK,4601
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/empty_r:D,5353
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/empty_r:Q,4601
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_126:IPA,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_126:IPB,
DMMainPorts_0/BootupReset/ClkDiv[8]:CLK,5652
DMMainPorts_0/BootupReset/ClkDiv[8]:D,7472
DMMainPorts_0/BootupReset/ClkDiv[8]:EN,5569
DMMainPorts_0/BootupReset/ClkDiv[8]:Q,5652
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/raddr_r[0]:ALn,5851
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/raddr_r[0]:CLK,7456
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/raddr_r[0]:D,7758
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/raddr_r[0]:EN,7481
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/raddr_r[0]:Q,7456
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_67:IPA,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_67:IPB,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_213:IPA,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_213:IPB,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_167:IPB,
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0_OLDA[5]:CLK,5734
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0_OLDA[5]:D,5508
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0_OLDA[5]:Q,5734
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_211:IPA,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_211:IPB,
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/counter_r[8]:ALn,5851
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/counter_r[8]:CLK,4854
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/counter_r[8]:D,7334
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/counter_r[8]:EN,6429
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/counter_r[8]:Q,4854
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_58:IPB,
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/waddr_r[8]:ALn,5851
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/waddr_r[8]:CLK,7576
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/waddr_r[8]:D,7472
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/waddr_r[8]:EN,7548
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/waddr_r[8]:Q,7576
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_127:IPA,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_127:IPB,
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0_RNIB2HM:A,6715
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0_RNIB2HM:B,4483
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0_RNIB2HM:C,6678
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0_RNIB2HM:Y,4483
DMMainPorts_0/GenRamDataBus.3.IBUF_RamData_i/O:CLK,8660
DMMainPorts_0/GenRamDataBus.3.IBUF_RamData_i/O:D,-2395
DMMainPorts_0/GenRamDataBus.3.IBUF_RamData_i/O:Q,8660
DMMainPorts_0/RegisterSpace/DataOut[4]:CLK,3005
DMMainPorts_0/RegisterSpace/DataOut[4]:D,3589
DMMainPorts_0/RegisterSpace/DataOut[4]:EN,4406
DMMainPorts_0/RegisterSpace/DataOut[4]:Q,3005
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/DMMainPorts_0_RamBusDataOut_m[1]:A,-366
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/DMMainPorts_0_RamBusDataOut_m[1]:B,2932
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/DMMainPorts_0_RamBusDataOut_m[1]:Y,-366
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_216:IPA,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_216:IPB,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_216:IPC,
Ux2Jmp_obuft/U0/U_IOPAD:D,
Ux2Jmp_obuft/U0/U_IOPAD:E,
Ux2Jmp_obuft/U0/U_IOPAD:PAD,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_105:IPA,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_105:IPB,
