pin,slack
SpiMasterPorts_4/Mosi_i:EN,8387
SpiMasterPorts_4/Mosi_i:Q,5897
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_216:IPA,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_216:IPB,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_216:IPC,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_105:IPA,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_105:IPB,
SpiMasterPorts_0/DataToMosi_i[9]:ALn,5390
SpiMasterPorts_0/DataToMosi_i[9]:CLK,4600
SpiMasterPorts_0/DataToMosi_i[9]:D,7379
SpiMasterPorts_0/DataToMosi_i[9]:EN,4120
SpiMasterPorts_0/DataToMosi_i[9]:Q,4600
MisoD_ibuf/U0/U_IOPAD:PAD,
MisoD_ibuf/U0/U_IOPAD:Y,
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTIO1/CUARTIl0l[7]:CLK,5510
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTIO1/CUARTIl0l[7]:D,8660
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTIO1/CUARTIl0l[7]:EN,6537
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTIO1/CUARTIl0l[7]:Q,5510
SpiMasterPorts_4/DataFromMiso_1_en_0[21]:A,6798
SpiMasterPorts_4/DataFromMiso_1_en_0[21]:B,6748
SpiMasterPorts_4/DataFromMiso_1_en_0[21]:C,6638
SpiMasterPorts_4/DataFromMiso_1_en_0[21]:D,6490
SpiMasterPorts_4/DataFromMiso_1_en_0[21]:Y,6490
SpiMasterPorts_2/ClkDiv_cry[4]:B,7543
SpiMasterPorts_2/ClkDiv_cry[4]:C,5220
SpiMasterPorts_2/ClkDiv_cry[4]:FCI,5157
SpiMasterPorts_2/ClkDiv_cry[4]:FCO,5157
SpiMasterPorts_2/ClkDiv_cry[4]:S,5220
SpiMasterPorts_5/DataFromMiso_1_ldmx[19]:A,6529
SpiMasterPorts_5/DataFromMiso_1_ldmx[19]:B,6455
SpiMasterPorts_5/DataFromMiso_1_ldmx[19]:C,
SpiMasterPorts_5/DataFromMiso_1_ldmx[19]:D,7540
SpiMasterPorts_5/DataFromMiso_1_ldmx[19]:Y,6455
SpiMasterPorts_6/DataFromMiso_7_12_0_a2:A,7503
SpiMasterPorts_6/DataFromMiso_7_12_0_a2:B,7434
SpiMasterPorts_6/DataFromMiso_7_12_0_a2:C,6547
SpiMasterPorts_6/DataFromMiso_7_12_0_a2:D,4055
SpiMasterPorts_6/DataFromMiso_7_12_0_a2:Y,4055
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_244:IPA,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_244:IPB,
Ux2FPGA_sb_0/CCC_0/CCC_INST/IP_INTERFACE_3:IPA,
Ux2FPGA_sb_0/CCC_0/CCC_INST/IP_INTERFACE_3:IPB,
Ux2FPGA_sb_0/CCC_0/CCC_INST/IP_INTERFACE_3:IPC,
SpiMasterPorts_4/ClkDiv[6]:ALn,5390
SpiMasterPorts_4/ClkDiv[6]:CLK,4286
SpiMasterPorts_4/ClkDiv[6]:D,5079
SpiMasterPorts_4/ClkDiv[6]:EN,8387
SpiMasterPorts_4/ClkDiv[6]:Q,4286
SpiMasterPorts_1/ClkDiv[6]:ALn,5390
SpiMasterPorts_1/ClkDiv[6]:CLK,4531
SpiMasterPorts_1/ClkDiv[6]:D,5183
SpiMasterPorts_1/ClkDiv[6]:EN,8478
SpiMasterPorts_1/ClkDiv[6]:Q,4531
SpiMasterPorts_7/DataFromMiso_1[12]:ALn,5390
SpiMasterPorts_7/DataFromMiso_1[12]:CLK,6398
SpiMasterPorts_7/DataFromMiso_1[12]:D,5646
SpiMasterPorts_7/DataFromMiso_1[12]:EN,6210
SpiMasterPorts_7/DataFromMiso_1[12]:Q,6398
SpiMasterPorts_4/un1_rst_3:A,7681
SpiMasterPorts_4/un1_rst_3:B,6135
SpiMasterPorts_4/un1_rst_3:Y,6135
SpiMasterPorts_4/DataFromMiso_1[2]:ALn,5390
SpiMasterPorts_4/DataFromMiso_1[2]:CLK,6921
SpiMasterPorts_4/DataFromMiso_1[2]:D,6434
SpiMasterPorts_4/DataFromMiso_1[2]:EN,6197
SpiMasterPorts_4/DataFromMiso_1[2]:Q,6921
SpiMasterPorts_2/un1_rst_2_rs:ALn,
SpiMasterPorts_2/un1_rst_2_rs:CLK,
SpiMasterPorts_2/un1_rst_2_rs:Q,
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTlOl[4]:CLK,5627
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTlOl[4]:D,8654
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTlOl[4]:EN,5302
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTlOl[4]:Q,5627
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_148:IPA,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_148:IPB,
SpiMasterPorts_7/XferComplete_ice:A,5325
SpiMasterPorts_7/XferComplete_ice:B,4656
SpiMasterPorts_7/XferComplete_ice:C,7509
SpiMasterPorts_7/XferComplete_ice:Y,4656
SpiMasterPorts_3/DataFromMiso_7_14_0_a2:A,7458
SpiMasterPorts_3/DataFromMiso_7_14_0_a2:B,7417
SpiMasterPorts_3/DataFromMiso_7_14_0_a2:C,4140
SpiMasterPorts_3/DataFromMiso_7_14_0_a2:D,6468
SpiMasterPorts_3/DataFromMiso_7_14_0_a2:Y,4140
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_139:IPA,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_139:IPB,
SpiMasterPorts_4/un1_rst_1_set_RNISG7P:A,5982
SpiMasterPorts_4/un1_rst_1_set_RNISG7P:B,5897
SpiMasterPorts_4/un1_rst_1_set_RNISG7P:C,
SpiMasterPorts_4/un1_rst_1_set_RNISG7P:Y,5897
SpiMasterPorts_2/un7_ambadatalatched:A,6651
SpiMasterPorts_2/un7_ambadatalatched:B,6672
SpiMasterPorts_2/un7_ambadatalatched:Y,6651
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTIO1/CUARTll0l_RNO[2]:A,7735
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTIO1/CUARTll0l_RNO[2]:B,6723
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTIO1/CUARTll0l_RNO[2]:C,6637
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTIO1/CUARTll0l_RNO[2]:Y,6637
SpiMasterPorts_4/Pready_1_sqmuxa_1_i:A,3400
SpiMasterPorts_4/Pready_1_sqmuxa_1_i:B,4274
SpiMasterPorts_4/Pready_1_sqmuxa_1_i:Y,3400
SpiMasterPorts_4/ClkDiv_cry[2]:B,7511
SpiMasterPorts_4/ClkDiv_cry[2]:C,5079
SpiMasterPorts_4/ClkDiv_cry[2]:FCI,5047
SpiMasterPorts_4/ClkDiv_cry[2]:FCO,5047
SpiMasterPorts_4/ClkDiv_cry[2]:S,5110
SpiMasterPorts_3/un1_rst_3_rs:ALn,
SpiMasterPorts_3/un1_rst_3_rs:CLK,
SpiMasterPorts_3/un1_rst_3_rs:Q,
SpiMasterPorts_0/Pready_1_sqmuxa_1_i:A,3248
SpiMasterPorts_0/Pready_1_sqmuxa_1_i:B,3459
SpiMasterPorts_0/Pready_1_sqmuxa_1_i:Y,3248
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTO0Il[6]:CLK,7710
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTO0Il[6]:D,6496
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTO0Il[6]:EN,6370
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTO0Il[6]:Q,7710
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTl0Il[1]:CLK,5324
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTl0Il[1]:D,5681
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTl0Il[1]:Q,5324
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_104:IPA,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_104:IPB,
SpiMasterPorts_5/ClkDiv[4]:ALn,5390
SpiMasterPorts_5/ClkDiv[4]:CLK,3318
SpiMasterPorts_5/ClkDiv[4]:D,5142
SpiMasterPorts_5/ClkDiv[4]:EN,8432
SpiMasterPorts_5/ClkDiv[4]:Q,3318
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_242:IPA,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_242:IPB,
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTO0ll.CUARTO0Il_11[7]:A,5735
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTO0ll.CUARTO0Il_11[7]:B,6516
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTO0ll.CUARTO0Il_11[7]:C,6610
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTO0ll.CUARTO0Il_11[7]:Y,5735
Ux2FPGA_sb_0/CoreAPB3_0/iPSELS_0_a2[3]:A,4229
Ux2FPGA_sb_0/CoreAPB3_0/iPSELS_0_a2[3]:B,4157
Ux2FPGA_sb_0/CoreAPB3_0/iPSELS_0_a2[3]:C,2277
Ux2FPGA_sb_0/CoreAPB3_0/iPSELS_0_a2[3]:Y,2277
SpiMasterPorts_0/DataFromMiso_1_ldmx[20]:A,6549
SpiMasterPorts_0/DataFromMiso_1_ldmx[20]:B,6461
SpiMasterPorts_0/DataFromMiso_1_ldmx[20]:C,
SpiMasterPorts_0/DataFromMiso_1_ldmx[20]:D,7540
SpiMasterPorts_0/DataFromMiso_1_ldmx[20]:Y,6461
SpiMasterPorts_0/Mosi_i_4_18_i_m2_2_0_wmux:A,3014
SpiMasterPorts_0/Mosi_i_4_18_i_m2_2_0_wmux:B,2897
SpiMasterPorts_0/Mosi_i_4_18_i_m2_2_0_wmux:C,3017
SpiMasterPorts_0/Mosi_i_4_18_i_m2_2_0_wmux:D,2754
SpiMasterPorts_0/Mosi_i_4_18_i_m2_2_0_wmux:FCO,
SpiMasterPorts_0/Mosi_i_4_18_i_m2_2_0_wmux:Y,2754
SpiMasterPorts_0/DataFromMiso_1_ldmx[8]:A,6555
SpiMasterPorts_0/DataFromMiso_1_ldmx[8]:B,6427
SpiMasterPorts_0/DataFromMiso_1_ldmx[8]:C,
SpiMasterPorts_0/DataFromMiso_1_ldmx[8]:D,7540
SpiMasterPorts_0/DataFromMiso_1_ldmx[8]:Y,6427
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTO0ll.CUARTl0Il_4[1]:A,5681
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTO0ll.CUARTl0Il_4[1]:B,6501
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTO0ll.CUARTl0Il_4[1]:Y,5681
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST_RNIPQ14/U0_RGB1:An,5390
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST_RNIPQ14/U0_RGB1:YL,5390
SpiMasterPorts_5/DataToMosi_i[3]:ALn,5390
SpiMasterPorts_5/DataToMosi_i[3]:CLK,3003
SpiMasterPorts_5/DataToMosi_i[3]:D,7576
SpiMasterPorts_5/DataToMosi_i[3]:EN,4183
SpiMasterPorts_5/DataToMosi_i[3]:Q,3003
SpiMasterPorts_7/un6_ncslatchedlto8_2:A,3588
SpiMasterPorts_7/un6_ncslatchedlto8_2:B,3539
SpiMasterPorts_7/un6_ncslatchedlto8_2:C,3464
SpiMasterPorts_7/un6_ncslatchedlto8_2:Y,3464
MisoC_ibuf/U0/U_IOINFF:A,
MisoC_ibuf/U0/U_IOINFF:Y,
SpiMasterPorts_1/Mosi_i_8_iv_RNO_0:A,6620
SpiMasterPorts_1/Mosi_i_8_iv_RNO_0:B,6554
SpiMasterPorts_1/Mosi_i_8_iv_RNO_0:C,4406
SpiMasterPorts_1/Mosi_i_8_iv_RNO_0:Y,4406
SpiMasterPorts_1/ClkDiv_cry[3]:B,7527
SpiMasterPorts_1/ClkDiv_cry[3]:C,5199
SpiMasterPorts_1/ClkDiv_cry[3]:FCI,5151
SpiMasterPorts_1/ClkDiv_cry[3]:FCO,5151
SpiMasterPorts_1/ClkDiv_cry[3]:S,5214
SpiMasterPorts_2/DacNum_i_0_sqmuxa:A,2471
SpiMasterPorts_2/DacNum_i_0_sqmuxa:B,6148
SpiMasterPorts_2/DacNum_i_0_sqmuxa:Y,2471
SpiMasterPorts_1/DataFromMiso_7_1:A,4391
SpiMasterPorts_1/DataFromMiso_7_1:B,5519
SpiMasterPorts_1/DataFromMiso_7_1:Y,4391
SpiMasterPorts_7/DataFromMiso_1_ldmx[22]:A,6531
SpiMasterPorts_7/DataFromMiso_1_ldmx[22]:B,5595
SpiMasterPorts_7/DataFromMiso_1_ldmx[22]:C,
SpiMasterPorts_7/DataFromMiso_1_ldmx[22]:D,7540
SpiMasterPorts_7/DataFromMiso_1_ldmx[22]:Y,5595
SpiMasterPorts_6/un1_rst_3_rs:ALn,
SpiMasterPorts_6/un1_rst_3_rs:CLK,
SpiMasterPorts_6/un1_rst_3_rs:Q,
SpiMasterPorts_0/SpiBitPos_RNI0I4J1[0]:A,6745
SpiMasterPorts_0/SpiBitPos_RNI0I4J1[0]:B,6660
SpiMasterPorts_0/SpiBitPos_RNI0I4J1[0]:C,6557
SpiMasterPorts_0/SpiBitPos_RNI0I4J1[0]:D,6549
SpiMasterPorts_0/SpiBitPos_RNI0I4J1[0]:Y,6549
SpiMasterPorts_0/DataToMosi_i[3]:ALn,5390
SpiMasterPorts_0/DataToMosi_i[3]:CLK,2959
SpiMasterPorts_0/DataToMosi_i[3]:D,7576
SpiMasterPorts_0/DataToMosi_i[3]:EN,4120
SpiMasterPorts_0/DataToMosi_i[3]:Q,2959
SpiMasterPorts_4/DataFromMiso_1_ldmx[1]:A,6531
SpiMasterPorts_4/DataFromMiso_1_ldmx[1]:B,6434
SpiMasterPorts_4/DataFromMiso_1_ldmx[1]:C,
SpiMasterPorts_4/DataFromMiso_1_ldmx[1]:D,7540
SpiMasterPorts_4/DataFromMiso_1_ldmx[1]:Y,6434
SpiMasterPorts_1/DataFromMiso_7_17_0_a2:A,7458
SpiMasterPorts_1/DataFromMiso_7_17_0_a2:B,7466
SpiMasterPorts_1/DataFromMiso_7_17_0_a2:C,4100
SpiMasterPorts_1/DataFromMiso_7_17_0_a2:D,6503
SpiMasterPorts_1/DataFromMiso_7_17_0_a2:Y,4100
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_81:IPA,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_81:IPB,
SpiMasterPorts_5/DataToMosi_i[5]:ALn,5390
SpiMasterPorts_5/DataToMosi_i[5]:CLK,3567
SpiMasterPorts_5/DataToMosi_i[5]:D,7417
SpiMasterPorts_5/DataToMosi_i[5]:EN,4183
SpiMasterPorts_5/DataToMosi_i[5]:Q,3567
MosiD_obuf/U0/U_IOOUTFF:A,
MosiD_obuf/U0/U_IOOUTFF:Y,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_185:IPA,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_185:IPB,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_41:IPA,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_41:IPB,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_141:IPA,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_141:IPB,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_71:IPB,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_30:IPA,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_30:IPB,
SpiMasterPorts_2/Pready_1_sqmuxa:A,6765
SpiMasterPorts_2/Pready_1_sqmuxa:B,6603
SpiMasterPorts_2/Pready_1_sqmuxa:C,4519
SpiMasterPorts_2/Pready_1_sqmuxa:D,4316
SpiMasterPorts_2/Pready_1_sqmuxa:Y,4316
SpiMasterPorts_2/ClkDiv_s[8]:B,7576
SpiMasterPorts_2/ClkDiv_s[8]:C,5220
SpiMasterPorts_2/ClkDiv_s[8]:FCI,5157
SpiMasterPorts_2/ClkDiv_s[8]:S,5157
SpiMasterPorts_0/DataToMosi_i[5]:ALn,5390
SpiMasterPorts_0/DataToMosi_i[5]:CLK,3523
SpiMasterPorts_0/DataToMosi_i[5]:D,7417
SpiMasterPorts_0/DataToMosi_i[5]:EN,4120
SpiMasterPorts_0/DataToMosi_i[5]:Q,3523
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_8:A,2347
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_8:B,2475
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_8:IPA,2347
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_8:IPB,2475
Ux2FPGA_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_1_0[13]:A,6907
Ux2FPGA_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_1_0[13]:B,6864
Ux2FPGA_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_1_0[13]:C,3503
Ux2FPGA_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_1_0[13]:D,3336
Ux2FPGA_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_1_0[13]:Y,3336
SpiMasterPorts_7/AmbaDataLatched:ALn,5390
SpiMasterPorts_7/AmbaDataLatched:CLK,6631
SpiMasterPorts_7/AmbaDataLatched:EN,4391
SpiMasterPorts_7/AmbaDataLatched:Q,6631
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTlOl[2]:CLK,5578
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTlOl[2]:D,8654
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTlOl[2]:EN,5302
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTlOl[2]:Q,5578
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_248:IPA,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_248:IPB,
SpiMasterPorts_4/Mosi_i_8_iv_RNO_0:A,6574
SpiMasterPorts_4/Mosi_i_8_iv_RNO_0:B,6494
SpiMasterPorts_4/Mosi_i_8_iv_RNO_0:C,5271
SpiMasterPorts_4/Mosi_i_8_iv_RNO_0:D,6337
SpiMasterPorts_4/Mosi_i_8_iv_RNO_0:Y,5271
IO_OUTPUTS_inst_0/IO_INPUTS_0/U0_1/U0/U_IOENFF:A,
IO_OUTPUTS_inst_0/IO_INPUTS_0/U0_1/U0/U_IOENFF:Y,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_4:A,2385
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_4:B,2492
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_4:IPA,2385
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_4:IPB,2492
SpiMasterPorts_7/DataFromMiso_1_ldmx[4]:A,6537
SpiMasterPorts_7/DataFromMiso_1_ldmx[4]:B,5581
SpiMasterPorts_7/DataFromMiso_1_ldmx[4]:C,
SpiMasterPorts_7/DataFromMiso_1_ldmx[4]:D,7540
SpiMasterPorts_7/DataFromMiso_1_ldmx[4]:Y,5581
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_184:IPA,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_184:IPB,
Ux2FPGA_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0[8]:A,3485
Ux2FPGA_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0[8]:B,3401
Ux2FPGA_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0[8]:C,6633
Ux2FPGA_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0[8]:D,6530
Ux2FPGA_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0[8]:Y,3401
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_7:A,2393
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_7:B,2335
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_7:IPA,2393
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_7:IPB,2335
SpiMasterPorts_5/DataFromMiso_1[10]:ALn,5390
SpiMasterPorts_5/DataFromMiso_1[10]:CLK,6808
SpiMasterPorts_5/DataFromMiso_1[10]:D,
SpiMasterPorts_5/DataFromMiso_1[10]:EN,4162
SpiMasterPorts_5/DataFromMiso_1[10]:Q,6808
SpiMasterPorts_2/un1_rst_1:A,7641
SpiMasterPorts_2/un1_rst_1:B,6112
SpiMasterPorts_2/un1_rst_1:Y,6112
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/un1_CUARTOOl_0_a2:A,5372
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/un1_CUARTOOl_0_a2:B,5220
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/un1_CUARTOOl_0_a2:C,4089
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/un1_CUARTOOl_0_a2:D,3103
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/un1_CUARTOOl_0_a2:Y,3103
SpiMasterPorts_6/Sck_i_0_0:A,4625
SpiMasterPorts_6/Sck_i_0_0:B,7690
SpiMasterPorts_6/Sck_i_0_0:C,4430
SpiMasterPorts_6/Sck_i_0_0:D,5490
SpiMasterPorts_6/Sck_i_0_0:Y,4430
SpiMasterPorts_2/un1_rst_3:A,7681
SpiMasterPorts_2/un1_rst_3:B,6135
SpiMasterPorts_2/un1_rst_3:Y,6135
SpiMasterPorts_4/un6_ncslatchedlto8_2:A,3298
SpiMasterPorts_4/un6_ncslatchedlto8_2:B,3249
SpiMasterPorts_4/un6_ncslatchedlto8_2:C,3174
SpiMasterPorts_4/un6_ncslatchedlto8_2:Y,3174
SpiMasterPorts_1/DataToMosi_i[14]:ALn,5390
SpiMasterPorts_1/DataToMosi_i[14]:CLK,4708
SpiMasterPorts_1/DataToMosi_i[14]:D,7497
SpiMasterPorts_1/DataToMosi_i[14]:EN,3349
SpiMasterPorts_1/DataToMosi_i[14]:Q,4708
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTllll.CUARTlOl_2[7]:A,7721
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTllll.CUARTlOl_2[7]:B,7703
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTllll.CUARTlOl_2[7]:Y,7703
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTI0Il:CLK,6669
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTI0Il:D,5668
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTI0Il:EN,8400
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTI0Il:Q,6669
SpiMasterPorts_5/DataToMosi_i[1]:ALn,5390
SpiMasterPorts_5/DataToMosi_i[1]:CLK,2695
SpiMasterPorts_5/DataToMosi_i[1]:D,7523
SpiMasterPorts_5/DataToMosi_i[1]:EN,4183
SpiMasterPorts_5/DataToMosi_i[1]:Q,2695
SpiMasterPorts_1/Mosi_i_4_18_i_m2_2_wmux_2:A,2842
SpiMasterPorts_1/Mosi_i_4_18_i_m2_2_wmux_2:B,3788
SpiMasterPorts_1/Mosi_i_4_18_i_m2_2_wmux_2:C,4014
SpiMasterPorts_1/Mosi_i_4_18_i_m2_2_wmux_2:D,3773
SpiMasterPorts_1/Mosi_i_4_18_i_m2_2_wmux_2:FCI,
SpiMasterPorts_1/Mosi_i_4_18_i_m2_2_wmux_2:FCO,
SpiMasterPorts_1/Mosi_i_4_18_i_m2_2_wmux_2:Y,2842
Ux2FPGA_sb_0/CCC_0/CCC_INST/IP_INTERFACE_1:IPA,
Ux2FPGA_sb_0/CCC_0/CCC_INST/IP_INTERFACE_1:IPB,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_199:IPA,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_199:IPB,
