pin,slack
DMMainPorts_1/RS422_Tx1/UartTxFifo/fifo_i/counter_r_RNO[10]:S,5802
DMMainPorts_1/Uart0TxBitClockDiv/un17_clkdiv_0_1.SUM_2[3]:A,
DMMainPorts_1/Uart0TxBitClockDiv/un17_clkdiv_0_1.SUM_2[3]:B,
DMMainPorts_1/Uart0TxBitClockDiv/un17_clkdiv_0_1.SUM_2[3]:C,
DMMainPorts_1/Uart0TxBitClockDiv/un17_clkdiv_0_1.SUM_2[3]:D,
DMMainPorts_1/Uart0TxBitClockDiv/un17_clkdiv_0_1.SUM_2[3]:Y,
DMMainPorts_1/RegisterSpace/DataOut[30]:CLK,10226
DMMainPorts_1/RegisterSpace/DataOut[30]:D,5035
DMMainPorts_1/RegisterSpace/DataOut[30]:EN,2315
DMMainPorts_1/RegisterSpace/DataOut[30]:Q,10226
DMMainPorts_1/DMDacsE_i/Spi/Mosi_i_3_18_1:A,3968
DMMainPorts_1/DMDacsE_i/Spi/Mosi_i_3_18_1:B,3884
DMMainPorts_1/DMDacsE_i/Spi/Mosi_i_3_18_1:Y,3884
DMMainPorts_1/RS433_Rx3/UartFifo/Last_wone_i_0_sqmuxa:A,7441
DMMainPorts_1/RS433_Rx3/UartFifo/Last_wone_i_0_sqmuxa:B,7336
DMMainPorts_1/RS433_Rx3/UartFifo/Last_wone_i_0_sqmuxa:Y,7336
DMMainPorts_1/RS422_Rx0/Uart/Uart/samplecnt_0_sqmuxa:A,
DMMainPorts_1/RS422_Rx0/Uart/Uart/samplecnt_0_sqmuxa:B,
DMMainPorts_1/RS422_Rx0/Uart/Uart/samplecnt_0_sqmuxa:Y,
DMMainPorts_1/RS422_Rx1/UartFifo/Last_wone_i:ALn,6275
DMMainPorts_1/RS422_Rx1/UartFifo/Last_wone_i:CLK,7336
DMMainPorts_1/RS422_Rx1/UartFifo/Last_wone_i:D,8451
DMMainPorts_1/RS422_Rx1/UartFifo/Last_wone_i:Q,7336
EvalSandbox_MSS_0/CCC_0/CCC_INST/IP_INTERFACE_14:IPA,
EvalSandbox_MSS_0/CCC_0/CCC_INST/IP_INTERFACE_14:IPB,
EvalSandbox_MSS_0/CCC_0/CCC_INST/IP_INTERFACE_14:IPC,
DMMainPorts_1/RS422_Rx0/UartFifo/Last_rone_i_0_sqmuxa:A,7433
DMMainPorts_1/RS422_Rx0/UartFifo/Last_rone_i_0_sqmuxa:B,7336
DMMainPorts_1/RS422_Rx0/UartFifo/Last_rone_i_0_sqmuxa:Y,7336
DMMainPorts_1/RegisterSpace/ReadUart0_RNO:A,3816
DMMainPorts_1/RegisterSpace/ReadUart0_RNO:B,7333
DMMainPorts_1/RegisterSpace/ReadUart0_RNO:C,3764
DMMainPorts_1/RegisterSpace/ReadUart0_RNO:Y,3764
DMMainPorts_1/RS422_Rx0/Uart/Uart/DataO[1]:CLK,
DMMainPorts_1/RS422_Rx0/Uart/Uart/DataO[1]:D,
DMMainPorts_1/RS422_Rx0/Uart/Uart/DataO[1]:EN,
DMMainPorts_1/RS422_Rx0/Uart/Uart/DataO[1]:Q,
DMMainPorts_1/RS433_Tx3/UartTxFifo/fifo_i/empty_r_RNIRA7G:B,3714
DMMainPorts_1/RS433_Tx3/UartTxFifo/fifo_i/empty_r_RNIRA7G:C,3658
DMMainPorts_1/RS433_Tx3/UartTxFifo/fifo_i/empty_r_RNIRA7G:FCO,6864
DMMainPorts_1/RS433_Tx3/UartTxFifo/fifo_i/empty_r_RNIRA7G:Y,3658
DMMainPorts_1/RS422_Tx0/NextState_RNO[0]:A,7346
DMMainPorts_1/RS422_Tx0/NextState_RNO[0]:Y,7346
DMMainPorts_1/RS433_Rx3/UartFifo/fifo_i/counter_r_RNIIL3B4[4]:A,7182
DMMainPorts_1/RS433_Rx3/UartFifo/fifo_i/counter_r_RNIIL3B4[4]:B,7026
DMMainPorts_1/RS433_Rx3/UartFifo/fifo_i/counter_r_RNIIL3B4[4]:C,6944
DMMainPorts_1/RS433_Rx3/UartFifo/fifo_i/counter_r_RNIIL3B4[4]:FCI,6872
DMMainPorts_1/RS433_Rx3/UartFifo/fifo_i/counter_r_RNIIL3B4[4]:FCO,6872
DMMainPorts_1/RS433_Rx3/UartFifo/fifo_i/counter_r_RNIIL3B4[4]:S,6978
DMMainPorts_1/RS422_Rx0/UartFifo/fifo_i/ram_ram_0_0/FF_32:IPENn,
EvalSandbox_MSS_0/EvalSandbox_MSS_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_58:IPB,
DMMainPorts_1/RS422_Rx0/UartFifo/fifo_i/ram_ram_0_0/FF_33:IPENn,
DMMainPorts_1/DMDacsA_i/Spi/SpiBitPos_1_sqmuxa:A,5038
DMMainPorts_1/DMDacsA_i/Spi/SpiBitPos_1_sqmuxa:B,2529
DMMainPorts_1/DMDacsA_i/Spi/SpiBitPos_1_sqmuxa:C,2261
DMMainPorts_1/DMDacsA_i/Spi/SpiBitPos_1_sqmuxa:Y,2261
Tx3_obuf/U0/U_IOOUTFF:A,
Tx3_obuf/U0/U_IOOUTFF:Y,
Oe0_obuf/U0/U_IOOUTFF:A,
Oe0_obuf/U0/U_IOOUTFF:Y,
DMMainPorts_1/RS433_Rx3/Uart/Uart/RReg_11_0:A,
DMMainPorts_1/RS433_Rx3/Uart/Uart/RReg_11_0:B,
DMMainPorts_1/RS433_Rx3/Uart/Uart/RReg_11_0:C,
DMMainPorts_1/RS433_Rx3/Uart/Uart/RReg_11_0:D,
DMMainPorts_1/RS433_Rx3/Uart/Uart/RReg_11_0:Y,
DMMainPorts_1/RS422_Rx1/UartFifo/fifo_i/ram_ram_0_0/CFG_16:C,8440
DMMainPorts_1/RS422_Rx1/UartFifo/fifo_i/ram_ram_0_0/CFG_16:IPB,
DMMainPorts_1/RS422_Rx1/UartFifo/fifo_i/ram_ram_0_0/CFG_16:IPC,8440
DMMainPorts_1/DMDacsA_i/SpiRst:ALn,7476
DMMainPorts_1/DMDacsA_i/SpiRst:CLK,8307
DMMainPorts_1/DMDacsA_i/SpiRst:D,7063
DMMainPorts_1/DMDacsA_i/SpiRst:EN,6906
DMMainPorts_1/DMDacsA_i/SpiRst:Q,8307
DMMainPorts_1/RS422_Tx2/NextState[1]:ALn,6275
DMMainPorts_1/RS422_Tx2/NextState[1]:CLK,8459
DMMainPorts_1/RS422_Tx2/NextState[1]:D,7297
DMMainPorts_1/RS422_Tx2/NextState[1]:EN,5921
DMMainPorts_1/RS422_Tx2/NextState[1]:Q,8459
DMMainPorts_1/RS422_Tx2/UartTxFifo/fifo_i/ram_ram_0_0/CFG_0:IPB,
DMMainPorts_1/RS422_Tx2/UartTxFifo/fifo_i/ram_ram_0_0/CFG_0:IPC,
DMMainPorts_1/RS422_Tx2/UartTxFifo/fifo_i/counter_r[10]:ALn,6275
DMMainPorts_1/RS422_Tx2/UartTxFifo/fifo_i/counter_r[10]:CLK,5097
DMMainPorts_1/RS422_Tx2/UartTxFifo/fifo_i/counter_r[10]:D,5802
DMMainPorts_1/RS422_Tx2/UartTxFifo/fifo_i/counter_r[10]:EN,5830
DMMainPorts_1/RS422_Tx2/UartTxFifo/fifo_i/counter_r[10]:Q,5097
DMMainPorts_1/RS422_Tx0/UartTxUart/BitCnt_7_f0_RNO[1]:A,
DMMainPorts_1/RS422_Tx0/UartTxUart/BitCnt_7_f0_RNO[1]:B,
DMMainPorts_1/RS422_Tx0/UartTxUart/BitCnt_7_f0_RNO[1]:C,
DMMainPorts_1/RS422_Tx0/UartTxUart/BitCnt_7_f0_RNO[1]:D,
DMMainPorts_1/RS422_Tx0/UartTxUart/BitCnt_7_f0_RNO[1]:Y,
EvalSandbox_MSS_0/EvalSandbox_MSS_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_141:IPA,
EvalSandbox_MSS_0/EvalSandbox_MSS_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_141:IPB,
DMMainPorts_1/DMDacsC_i/Spi/ClkDiv[6]:ALn,8198
DMMainPorts_1/DMDacsC_i/Spi/ClkDiv[6]:CLK,2605
DMMainPorts_1/DMDacsC_i/Spi/ClkDiv[6]:D,4790
DMMainPorts_1/DMDacsC_i/Spi/ClkDiv[6]:Q,2605
DMMainPorts_1/RS422_Rx2/UartFifo/fifo_i/raddr_r[1]:ALn,6275
DMMainPorts_1/RS422_Rx2/UartFifo/fifo_i/raddr_r[1]:CLK,7066
DMMainPorts_1/RS422_Rx2/UartFifo/fifo_i/raddr_r[1]:D,7200
DMMainPorts_1/RS422_Rx2/UartFifo/fifo_i/raddr_r[1]:EN,7056
DMMainPorts_1/RS422_Rx2/UartFifo/fifo_i/raddr_r[1]:Q,7066
EvalSandbox_MSS_0/EvalSandbox_MSS_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_199:IPA,
EvalSandbox_MSS_0/EvalSandbox_MSS_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_199:IPB,
DMMainPorts_1/RS422_Tx2/UartTxFifo/fifo_i/ram_ram_0_0/CFG_30:C,8414
DMMainPorts_1/RS422_Tx2/UartTxFifo/fifo_i/ram_ram_0_0/CFG_30:IPB,
DMMainPorts_1/RS422_Tx2/UartTxFifo/fifo_i/ram_ram_0_0/CFG_30:IPC,8414
DMMainPorts_1/RS422_Tx0/UartTxFifo/fifo_i/raddr_r[9]:ALn,6275
DMMainPorts_1/RS422_Tx0/UartTxFifo/fifo_i/raddr_r[9]:CLK,7181
DMMainPorts_1/RS422_Tx0/UartTxFifo/fifo_i/raddr_r[9]:D,7039
DMMainPorts_1/RS422_Tx0/UartTxFifo/fifo_i/raddr_r[9]:EN,7071
DMMainPorts_1/RS422_Tx0/UartTxFifo/fifo_i/raddr_r[9]:Q,7181
DMMainPorts_1/RS422_Rx2/UartFifo/fifo_i/waddr_r[3]:ALn,6275
DMMainPorts_1/RS422_Rx2/UartFifo/fifo_i/waddr_r[3]:CLK,7104
DMMainPorts_1/RS422_Rx2/UartFifo/fifo_i/waddr_r[3]:D,7134
DMMainPorts_1/RS422_Rx2/UartFifo/fifo_i/waddr_r[3]:EN,8223
DMMainPorts_1/RS422_Rx2/UartFifo/fifo_i/waddr_r[3]:Q,7104
DMMainPorts_1/Uart0BitClockDiv/ClkDiv_cry[0]:B,7077
DMMainPorts_1/Uart0BitClockDiv/ClkDiv_cry[0]:C,5632
DMMainPorts_1/Uart0BitClockDiv/ClkDiv_cry[0]:FCI,5664
DMMainPorts_1/Uart0BitClockDiv/ClkDiv_cry[0]:FCO,5632
DMMainPorts_1/Uart0BitClockDiv/ClkDiv_cry[0]:S,5712
DMMainPorts_1/RegisterSpace/un1_serialnumber_1_iv_0_7[2]:A,1259
DMMainPorts_1/RegisterSpace/un1_serialnumber_1_iv_0_7[2]:B,3133
DMMainPorts_1/RegisterSpace/un1_serialnumber_1_iv_0_7[2]:C,2481
DMMainPorts_1/RegisterSpace/un1_serialnumber_1_iv_0_7[2]:D,1118
DMMainPorts_1/RegisterSpace/un1_serialnumber_1_iv_0_7[2]:Y,1118
DMMainPorts_1/DMDacsB_i/Spi/SpiBitPos_6_1.SUM[0]:A,3531
DMMainPorts_1/DMDacsB_i/Spi/SpiBitPos_6_1.SUM[0]:B,7297
DMMainPorts_1/DMDacsB_i/Spi/SpiBitPos_6_1.SUM[0]:Y,3531
DMMainPorts_1/RS422_Rx0/UartFifo/fifo_i/update.un7_counter_r_0_a2_5:A,4831
DMMainPorts_1/RS422_Rx0/UartFifo/fifo_i/update.un7_counter_r_0_a2_5:B,4767
DMMainPorts_1/RS422_Rx0/UartFifo/fifo_i/update.un7_counter_r_0_a2_5:C,4679
DMMainPorts_1/RS422_Rx0/UartFifo/fifo_i/update.un7_counter_r_0_a2_5:D,4568
DMMainPorts_1/RS422_Rx0/UartFifo/fifo_i/update.un7_counter_r_0_a2_5:Y,4568
DMMainPorts_1/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0_RNIJ5QJ:A,7330
DMMainPorts_1/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0_RNIJ5QJ:B,4770
DMMainPorts_1/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0_RNIJ5QJ:C,7289
DMMainPorts_1/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0_RNIJ5QJ:Y,4770
DMMainPorts_1/RegisterSpace/un1_serialnumber_1_iv_0_0[15]:A,6199
DMMainPorts_1/RegisterSpace/un1_serialnumber_1_iv_0_0[15]:B,6091
DMMainPorts_1/RegisterSpace/un1_serialnumber_1_iv_0_0[15]:C,3633
DMMainPorts_1/RegisterSpace/un1_serialnumber_1_iv_0_0[15]:D,3328
DMMainPorts_1/RegisterSpace/un1_serialnumber_1_iv_0_0[15]:Y,3328
EvalSandbox_MSS_0/EvalSandbox_MSS_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_143:IPB,
DMMainPorts_1/RS422_Tx2/UartTxFifo/fifo_i/update.un7_counter_r_0_a2_8:A,6359
DMMainPorts_1/RS422_Tx2/UartTxFifo/fifo_i/update.un7_counter_r_0_a2_8:B,6302
DMMainPorts_1/RS422_Tx2/UartTxFifo/fifo_i/update.un7_counter_r_0_a2_8:C,4941
DMMainPorts_1/RS422_Tx2/UartTxFifo/fifo_i/update.un7_counter_r_0_a2_8:D,4861
DMMainPorts_1/RS422_Tx2/UartTxFifo/fifo_i/update.un7_counter_r_0_a2_8:Y,4861
DMMainPorts_1/RS422_Tx2/UartTxFifo/fifo_i/ram_ram_0_0_RNI9QCD:A,7330
DMMainPorts_1/RS422_Tx2/UartTxFifo/fifo_i/ram_ram_0_0_RNI9QCD:B,4733
DMMainPorts_1/RS422_Tx2/UartTxFifo/fifo_i/ram_ram_0_0_RNI9QCD:C,7289
DMMainPorts_1/RS422_Tx2/UartTxFifo/fifo_i/ram_ram_0_0_RNI9QCD:Y,4733
DMMainPorts_1/RS422_Tx1/UartTxFifo/fifo_i/update.un16_counter_r_0:A,6103
DMMainPorts_1/RS422_Tx1/UartTxFifo/fifo_i/update.un16_counter_r_0:B,6114
DMMainPorts_1/RS422_Tx1/UartTxFifo/fifo_i/update.un16_counter_r_0:C,3811
DMMainPorts_1/RS422_Tx1/UartTxFifo/fifo_i/update.un16_counter_r_0:D,5871
DMMainPorts_1/RS422_Tx1/UartTxFifo/fifo_i/update.un16_counter_r_0:Y,3811
DMMainPorts_1/DMDacsC_i/Spi/un6_clkdiv_cry_4:B,6032
DMMainPorts_1/DMDacsC_i/Spi/un6_clkdiv_cry_4:FCI,5948
DMMainPorts_1/DMDacsC_i/Spi/un6_clkdiv_cry_4:FCO,5948
DMMainPorts_1/DMDacsC_i/Spi/un6_clkdiv_cry_4:S,6024
DMMainPorts_1/Uart0BitClockDiv/ClkDiv[1]:ALn,7476
DMMainPorts_1/Uart0BitClockDiv/ClkDiv[1]:CLK,5649
DMMainPorts_1/Uart0BitClockDiv/ClkDiv[1]:D,5693
DMMainPorts_1/Uart0BitClockDiv/ClkDiv[1]:Q,5649
DMMainPorts_1/RS422_Tx1/UartTxFifo/fifo_i/ram_ram_0_0/FF_33:IPENn,
DMMainPorts_1/RS422_Tx2/UartTxFifo/fifo_i/counter_r_RNI46237[6]:A,7220
DMMainPorts_1/RS422_Tx2/UartTxFifo/fifo_i/counter_r_RNI46237[6]:B,7064
DMMainPorts_1/RS422_Tx2/UartTxFifo/fifo_i/counter_r_RNI46237[6]:C,6970
DMMainPorts_1/RS422_Tx2/UartTxFifo/fifo_i/counter_r_RNI46237[6]:FCI,6864
DMMainPorts_1/RS422_Tx2/UartTxFifo/fifo_i/counter_r_RNI46237[6]:FCO,6864
DMMainPorts_1/RS422_Tx2/UartTxFifo/fifo_i/counter_r_RNI46237[6]:S,6936
Rx3_ibuf/U0/U_IOINFF:A,
Rx3_ibuf/U0/U_IOINFF:Y,
DMMainPorts_1/RS422_Tx1/UartTxFifo/fifo_i/counter_r_RNIFF9Q2[2]:A,7144
DMMainPorts_1/RS422_Tx1/UartTxFifo/fifo_i/counter_r_RNIFF9Q2[2]:B,6988
DMMainPorts_1/RS422_Tx1/UartTxFifo/fifo_i/counter_r_RNIFF9Q2[2]:C,6902
DMMainPorts_1/RS422_Tx1/UartTxFifo/fifo_i/counter_r_RNIFF9Q2[2]:FCI,6864
DMMainPorts_1/RS422_Tx1/UartTxFifo/fifo_i/counter_r_RNIFF9Q2[2]:FCO,6864
DMMainPorts_1/RS422_Tx1/UartTxFifo/fifo_i/counter_r_RNIFF9Q2[2]:S,6997
DMMainPorts_1/RS422_Tx2/UartTxFifo/fifo_i/counter_r_RNI8OV46[5]:A,7201
DMMainPorts_1/RS422_Tx2/UartTxFifo/fifo_i/counter_r_RNI8OV46[5]:B,7045
DMMainPorts_1/RS422_Tx2/UartTxFifo/fifo_i/counter_r_RNI8OV46[5]:C,6953
DMMainPorts_1/RS422_Tx2/UartTxFifo/fifo_i/counter_r_RNI8OV46[5]:FCI,6864
DMMainPorts_1/RS422_Tx2/UartTxFifo/fifo_i/counter_r_RNI8OV46[5]:FCO,6864
DMMainPorts_1/RS422_Tx2/UartTxFifo/fifo_i/counter_r_RNI8OV46[5]:S,6953
DMMainPorts_1/Uart3BitClockDiv/op_lt.op_lt.clkdiv15_cry_7_FCINST1:CO,5632
DMMainPorts_1/Uart3BitClockDiv/op_lt.op_lt.clkdiv15_cry_7_FCINST1:FCI,5632
nCsA_obuf[1]/U0/U_IOOUTFF:A,
nCsA_obuf[1]/U0/U_IOOUTFF:Y,
DMMainPorts_1/RegisterSpace/un1_serialnumber_1_iv_0_a2_1[28]:A,2648
DMMainPorts_1/RegisterSpace/un1_serialnumber_1_iv_0_a2_1[28]:B,3728
DMMainPorts_1/RegisterSpace/un1_serialnumber_1_iv_0_a2_1[28]:Y,2648
DMMainPorts_1/un9_dacasetpointwritten_3:A,6311
DMMainPorts_1/un9_dacasetpointwritten_3:B,6219
DMMainPorts_1/un9_dacasetpointwritten_3:C,6165
DMMainPorts_1/un9_dacasetpointwritten_3:D,6072
DMMainPorts_1/un9_dacasetpointwritten_3:Y,6072
DMMainPorts_1/RS422_Rx2/UartFifo/fifo_i/ram_ram_0_0/CFG_31:C,8385
DMMainPorts_1/RS422_Rx2/UartFifo/fifo_i/ram_ram_0_0/CFG_31:IPB,
DMMainPorts_1/RS422_Rx2/UartFifo/fifo_i/ram_ram_0_0/CFG_31:IPC,8385
DMMainPorts_1/RS422_Rx0/Uart/Uart/RReg[5]:CLK,
DMMainPorts_1/RS422_Rx0/Uart/Uart/RReg[5]:D,
DMMainPorts_1/RS422_Rx0/Uart/Uart/RReg[5]:EN,
DMMainPorts_1/RS422_Rx0/Uart/Uart/RReg[5]:Q,
DMMainPorts_1/RegisterSpace/DataOut[17]:CLK,10280
DMMainPorts_1/RegisterSpace/DataOut[17]:D,2503
DMMainPorts_1/RegisterSpace/DataOut[17]:EN,2315
DMMainPorts_1/RegisterSpace/DataOut[17]:Q,10280
DMMainPorts_1/RS433_Rx3/UartFifo/fifo_i/update.count_o_3[7]:A,7278
DMMainPorts_1/RS433_Rx3/UartFifo/fifo_i/update.count_o_3[7]:B,7325
DMMainPorts_1/RS433_Rx3/UartFifo/fifo_i/update.count_o_3[7]:Y,7278
DMMainPorts_1/RegisterSpace/Uart0TxFifoData_0_sqmuxa_0_a2:A,3670
DMMainPorts_1/RegisterSpace/Uart0TxFifoData_0_sqmuxa_0_a2:B,4741
DMMainPorts_1/RegisterSpace/Uart0TxFifoData_0_sqmuxa_0_a2:C,4690
DMMainPorts_1/RegisterSpace/Uart0TxFifoData_0_sqmuxa_0_a2:Y,3670
Rx3_ibuf/U0/U_IOPAD:PAD,
Rx3_ibuf/U0/U_IOPAD:Y,
DMMainPorts_1/RS433_Rx3/Uart/Uart/RReg[7]:CLK,
DMMainPorts_1/RS433_Rx3/Uart/Uart/RReg[7]:D,
DMMainPorts_1/RS433_Rx3/Uart/Uart/RReg[7]:EN,
DMMainPorts_1/RS433_Rx3/Uart/Uart/RReg[7]:Q,
DMMainPorts_1/RS422_Tx1/UartTxFifo/fifo_i/ram_ram_0_0/FF_29:IPENn,
DMMainPorts_1/RS433_Rx3/Uart/Uart/samplecnt[2]:ALn,
DMMainPorts_1/RS433_Rx3/Uart/Uart/samplecnt[2]:CLK,
DMMainPorts_1/RS433_Rx3/Uart/Uart/samplecnt[2]:D,
DMMainPorts_1/RS433_Rx3/Uart/Uart/samplecnt[2]:Q,
DMMainPorts_1/RS422_Rx1/UartFifo/fifo_i/ram_ram_0_0_RNIR0R61:A,5310
DMMainPorts_1/RS422_Rx1/UartFifo/fifo_i/ram_ram_0_0_RNIR0R61:B,2697
DMMainPorts_1/RS422_Rx1/UartFifo/fifo_i/ram_ram_0_0_RNIR0R61:C,5269
DMMainPorts_1/RS422_Rx1/UartFifo/fifo_i/ram_ram_0_0_RNIR0R61:Y,2697
DMMainPorts_1/RegisterSpace/Ux1SelJmp_i:CLK,6339
DMMainPorts_1/RegisterSpace/Ux1SelJmp_i:D,8451
DMMainPorts_1/RegisterSpace/Ux1SelJmp_i:EN,2754
DMMainPorts_1/RegisterSpace/Ux1SelJmp_i:Q,6339
DMMainPorts_1/RS422_Rx2/UartFifo/Last_rone_i:ALn,6275
DMMainPorts_1/RS422_Rx2/UartFifo/Last_rone_i:CLK,7336
DMMainPorts_1/RS422_Rx2/UartFifo/Last_rone_i:D,8443
DMMainPorts_1/RS422_Rx2/UartFifo/Last_rone_i:Q,7336
DMMainPorts_1/RS422_Rx0/UartFifo/fifo_i/ram_ram_0_0/CFG_32:IPB,
DMMainPorts_1/RS422_Rx0/UartFifo/fifo_i/ram_ram_0_0/CFG_32:IPC,
DMMainPorts_1/DMDacsD_i/Spi/un6_clkdiv_s_1_8270:B,5948
DMMainPorts_1/DMDacsD_i/Spi/un6_clkdiv_s_1_8270:FCO,5948
DMMainPorts_1/RS422_Tx1/UartTxUart/BitCnt_7_f0_RNO[1]:A,
DMMainPorts_1/RS422_Tx1/UartTxUart/BitCnt_7_f0_RNO[1]:B,
DMMainPorts_1/RS422_Tx1/UartTxUart/BitCnt_7_f0_RNO[1]:C,
DMMainPorts_1/RS422_Tx1/UartTxUart/BitCnt_7_f0_RNO[1]:D,
DMMainPorts_1/RS422_Tx1/UartTxUart/BitCnt_7_f0_RNO[1]:Y,
DMMainPorts_1/Uart3BitClockDiv/un1_terminal_count_0_cry_6_FCINST1:CO,4840
DMMainPorts_1/Uart3BitClockDiv/un1_terminal_count_0_cry_6_FCINST1:FCI,4840
DMMainPorts_1/RegisterSpace/un1_serialnumber_1_iv_0_0[1]:A,1471
DMMainPorts_1/RegisterSpace/un1_serialnumber_1_iv_0_0[1]:B,2758
DMMainPorts_1/RegisterSpace/un1_serialnumber_1_iv_0_0[1]:C,3779
DMMainPorts_1/RegisterSpace/un1_serialnumber_1_iv_0_0[1]:D,1212
DMMainPorts_1/RegisterSpace/un1_serialnumber_1_iv_0_0[1]:Y,1212
DMMainPorts_1/GenRamDataBus.9.IBUF_RamData_i/O:CLK,8459
DMMainPorts_1/GenRamDataBus.9.IBUF_RamData_i/O:D,3834
DMMainPorts_1/GenRamDataBus.9.IBUF_RamData_i/O:Q,8459
SckF_obuf/U0/U_IOENFF:A,
SckF_obuf/U0/U_IOENFF:Y,
DMMainPorts_1/RegisterSpace/DataOut_RNI8AIP[18]:A,3503
DMMainPorts_1/RegisterSpace/DataOut_RNI8AIP[18]:B,10354
DMMainPorts_1/RegisterSpace/DataOut_RNI8AIP[18]:Y,3503
DMMainPorts_1/RS422_Tx2/UartTxFifo/Last_rone_i_0_sqmuxa:A,7425
DMMainPorts_1/RS422_Tx2/UartTxFifo/Last_rone_i_0_sqmuxa:B,7336
DMMainPorts_1/RS422_Tx2/UartTxFifo/Last_rone_i_0_sqmuxa:Y,7336
DMMainPorts_1/RS422_Tx2/UartTxFifo/fifo_i/waddr_r_cry[3]:B,7104
DMMainPorts_1/RS422_Tx2/UartTxFifo/fifo_i/waddr_r_cry[3]:FCI,7020
DMMainPorts_1/RS422_Tx2/UartTxFifo/fifo_i/waddr_r_cry[3]:FCO,7020
DMMainPorts_1/RS422_Tx2/UartTxFifo/fifo_i/waddr_r_cry[3]:S,7134
DMMainPorts_1/DMDacsA_i/Spi/SpiBitPos[1]:ALn,8198
DMMainPorts_1/DMDacsA_i/Spi/SpiBitPos[1]:CLK,2529
DMMainPorts_1/DMDacsA_i/Spi/SpiBitPos[1]:D,3457
DMMainPorts_1/DMDacsA_i/Spi/SpiBitPos[1]:Q,2529
DMMainPorts_1/RegisterSpace/un1_serialnumber_1_iv_0_1[3]:A,1179
DMMainPorts_1/RegisterSpace/un1_serialnumber_1_iv_0_1[3]:B,1128
DMMainPorts_1/RegisterSpace/un1_serialnumber_1_iv_0_1[3]:C,2249
DMMainPorts_1/RegisterSpace/un1_serialnumber_1_iv_0_1[3]:D,2220
DMMainPorts_1/RegisterSpace/un1_serialnumber_1_iv_0_1[3]:Y,1128
DMMainPorts_1/RS422_Rx2/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:A_ADDR[0],
DMMainPorts_1/RS422_Rx2/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:A_ADDR[10],8386
DMMainPorts_1/RS422_Rx2/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:A_ADDR[11],8388
DMMainPorts_1/RS422_Rx2/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:A_ADDR[12],8414
DMMainPorts_1/RS422_Rx2/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:A_ADDR[13],
DMMainPorts_1/RS422_Rx2/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:A_ADDR[1],
DMMainPorts_1/RS422_Rx2/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:A_ADDR[2],
DMMainPorts_1/RS422_Rx2/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:A_ADDR[3],8021
DMMainPorts_1/RS422_Rx2/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:A_ADDR[4],8063
DMMainPorts_1/RS422_Rx2/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:A_ADDR[5],8222
DMMainPorts_1/RS422_Rx2/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:A_ADDR[6],8196
DMMainPorts_1/RS422_Rx2/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:A_ADDR[7],8440
DMMainPorts_1/RS422_Rx2/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:A_ADDR[8],8472
DMMainPorts_1/RS422_Rx2/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:A_ADDR[9],8451
DMMainPorts_1/RS422_Rx2/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:A_ARST_N,
DMMainPorts_1/RS422_Rx2/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:A_BLK[0],
DMMainPorts_1/RS422_Rx2/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:A_BLK[1],
DMMainPorts_1/RS422_Rx2/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:A_BLK[2],
DMMainPorts_1/RS422_Rx2/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:A_CLK,1185
DMMainPorts_1/RS422_Rx2/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:A_DIN[0],
DMMainPorts_1/RS422_Rx2/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:A_DIN[10],
DMMainPorts_1/RS422_Rx2/UartFifo/fifo_i/ram_ram_0_0/INST_RAM1K18_IP:A_DIN[11],
