pin,slack
Main_0/RegisterSpace/un1_serialnumber_1_iv_25[6]:Y,624
Main_0/RS433_Tx3/UartTxFifo/fifo_i/counter_r_RNIUIGG9[9]:A,7224
Main_0/RS433_Tx3/UartTxFifo/fifo_i/counter_r_RNIUIGG9[9]:B,7103
Main_0/RS433_Tx3/UartTxFifo/fifo_i/counter_r_RNIUIGG9[9]:C,6997
Main_0/RS433_Tx3/UartTxFifo/fifo_i/counter_r_RNIUIGG9[9]:FCI,6864
Main_0/RS433_Tx3/UartTxFifo/fifo_i/counter_r_RNIUIGG9[9]:FCO,6864
Main_0/RS433_Tx3/UartTxFifo/fifo_i/counter_r_RNIUIGG9[9]:S,6883
Main_0/LastPosSenseA_RNI8E2O2[1]:A,7163
Main_0/LastPosSenseA_RNI8E2O2[1]:B,7071
Main_0/LastPosSenseA_RNI8E2O2[1]:C,2440
Main_0/LastPosSenseA_RNI8E2O2[1]:D,3313
Main_0/LastPosSenseA_RNI8E2O2[1]:Y,2440
Main_0/RS433_Rx3/UartFifo/fifo_i/full_r_RNO:A,5186
Main_0/RS433_Rx3/UartFifo/fifo_i/full_r_RNO:B,7312
Main_0/RS433_Rx3/UartFifo/fifo_i/full_r_RNO:C,3759
Main_0/RS433_Rx3/UartFifo/fifo_i/full_r_RNO:D,4581
Main_0/RS433_Rx3/UartFifo/fifo_i/full_r_RNO:Y,3759
Main_0/RegisterSpace/un46_readreq_0:A,1082
Main_0/RegisterSpace/un46_readreq_0:B,1031
Main_0/RegisterSpace/un46_readreq_0:C,782
Main_0/RegisterSpace/un46_readreq_0:D,362
Main_0/RegisterSpace/un46_readreq_0:Y,362
Main_0/ClkDac_i/Spi/ClkDiv_3[6]:A,4855
Main_0/ClkDac_i/Spi/ClkDiv_3[6]:B,5986
Main_0/ClkDac_i/Spi/ClkDiv_3[6]:Y,4855
Filterwheel_sb_0/Filterwheel_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_41:IPA,
Filterwheel_sb_0/Filterwheel_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_41:IPB,
Main_0/RxdGps_RxGps/UartFifo/fifo_i/ram_ram_0_0/FF_34:IPENn,
Main_0/RS422_Tx1/UartTxFifo/fifo_i/counter_r[0]:ALn,6096
Main_0/RS422_Tx1/UartTxFifo/fifo_i/counter_r[0]:CLK,4869
Main_0/RS422_Tx1/UartTxFifo/fifo_i/counter_r[0]:D,6997
Main_0/RS422_Tx1/UartTxFifo/fifo_i/counter_r[0]:EN,5830
Main_0/RS422_Tx1/UartTxFifo/fifo_i/counter_r[0]:Q,4869
Main_0/RegisterSpace/un1_serialnumber_1_iv_47_RNO[13]:A,2479
Main_0/RegisterSpace/un1_serialnumber_1_iv_47_RNO[13]:B,2226
Main_0/RegisterSpace/un1_serialnumber_1_iv_47_RNO[13]:C,4098
Main_0/RegisterSpace/un1_serialnumber_1_iv_47_RNO[13]:D,2136
Main_0/RegisterSpace/un1_serialnumber_1_iv_47_RNO[13]:Y,2136
Main_0/RxdUsb_RxUsb/UartFifo/fifo_i/raddr_r_cry[8]:B,7181
Main_0/RxdUsb_RxUsb/UartFifo/fifo_i/raddr_r_cry[8]:FCI,7039
Main_0/RxdUsb_RxUsb/UartFifo/fifo_i/raddr_r_cry[8]:FCO,7039
Main_0/RxdUsb_RxUsb/UartFifo/fifo_i/raddr_r_cry[8]:S,7058
Main_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0_RNIN2HP:A,7330
Main_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0_RNIN2HP:B,4772
Main_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0_RNIN2HP:C,7289
Main_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0_RNIN2HP:Y,4772
Main_0/RegisterSpace/un1_serialnumber_1_iv_i[31]:A,3369
Main_0/RegisterSpace/un1_serialnumber_1_iv_i[31]:B,3387
Main_0/RegisterSpace/un1_serialnumber_1_iv_i[31]:C,3018
Main_0/RegisterSpace/un1_serialnumber_1_iv_i[31]:D,2049
Main_0/RegisterSpace/un1_serialnumber_1_iv_i[31]:Y,2049
Main_0/RxdGps_RxGps/UartFifo/fifo_i/waddr_r[2]:ALn,6096
Main_0/RxdGps_RxGps/UartFifo/fifo_i/waddr_r[2]:CLK,7085
Main_0/RxdGps_RxGps/UartFifo/fifo_i/waddr_r[2]:D,7153
Main_0/RxdGps_RxGps/UartFifo/fifo_i/waddr_r[2]:EN,8223
Main_0/RxdGps_RxGps/UartFifo/fifo_i/waddr_r[2]:Q,7085
Main_0/RxdGps_RxGps/UartFifo/fifo_i/raddr_r[2]:ALn,6096
Main_0/RxdGps_RxGps/UartFifo/fifo_i/raddr_r[2]:CLK,7085
Main_0/RxdGps_RxGps/UartFifo/fifo_i/raddr_r[2]:D,7172
Main_0/RxdGps_RxGps/UartFifo/fifo_i/raddr_r[2]:EN,7056
Main_0/RxdGps_RxGps/UartFifo/fifo_i/raddr_r[2]:Q,7085
Main_0/PosDet7BOffStep[6]:CLK,4095
Main_0/PosDet7BOffStep[6]:D,8069
Main_0/PosDet7BOffStep[6]:EN,2440
Main_0/PosDet7BOffStep[6]:Q,4095
Main_0/PosDet7BOffStep[6]:SLn,3418
Main_0/RS433_Tx3/UartTxFifo/fifo_i/waddr_r[6]:ALn,6096
Main_0/RS433_Tx3/UartTxFifo/fifo_i/waddr_r[6]:CLK,7161
Main_0/RS433_Tx3/UartTxFifo/fifo_i/waddr_r[6]:D,7077
Main_0/RS433_Tx3/UartTxFifo/fifo_i/waddr_r[6]:EN,8300
Main_0/RS433_Tx3/UartTxFifo/fifo_i/waddr_r[6]:Q,7161
Main_0/RegisterSpace/un1_serialnumber_1_iv_38_1_RNO[6]:A,2566
Main_0/RegisterSpace/un1_serialnumber_1_iv_38_1_RNO[6]:B,702
Main_0/RegisterSpace/un1_serialnumber_1_iv_38_1_RNO[6]:C,-623
Main_0/RegisterSpace/un1_serialnumber_1_iv_38_1_RNO[6]:Y,-623
Main_0/RS422_Rx1/Uart/Uart/un1_bitpos_1_1.SUM[2]:A,
Main_0/RS422_Rx1/Uart/Uart/un1_bitpos_1_1.SUM[2]:B,
Main_0/RS422_Rx1/Uart/Uart/un1_bitpos_1_1.SUM[2]:C,
Main_0/RS422_Rx1/Uart/Uart/un1_bitpos_1_1.SUM[2]:Y,
Main_0/UartUsbRxBitClockDiv/ClkDiv[0]:ALn,7217
Main_0/UartUsbRxBitClockDiv/ClkDiv[0]:CLK,5934
Main_0/UartUsbRxBitClockDiv/ClkDiv[0]:D,6064
Main_0/UartUsbRxBitClockDiv/ClkDiv[0]:Q,5934
Main_0/RS422_Tx1/UartTxFifo/fifo_i/update.un16_counter_r_0_a2_7:A,5101
Main_0/RS422_Tx1/UartTxFifo/fifo_i/update.un16_counter_r_0_a2_7:B,5001
Main_0/RS422_Tx1/UartTxFifo/fifo_i/update.un16_counter_r_0_a2_7:C,4949
Main_0/RS422_Tx1/UartTxFifo/fifo_i/update.un16_counter_r_0_a2_7:D,4869
Main_0/RS422_Tx1/UartTxFifo/fifo_i/update.un16_counter_r_0_a2_7:Y,4869
Main_0/PosDet4AOffStep[3]:CLK,3965
Main_0/PosDet4AOffStep[3]:D,8069
Main_0/PosDet4AOffStep[3]:EN,2440
Main_0/PosDet4AOffStep[3]:Q,3965
Main_0/PosDet4AOffStep[3]:SLn,3418
Main_0/RegisterSpace/PPSCountReset_6_iv_i:A,7417
Main_0/RegisterSpace/PPSCountReset_6_iv_i:B,5124
Main_0/RegisterSpace/PPSCountReset_6_iv_i:C,1994
Main_0/RegisterSpace/PPSCountReset_6_iv_i:D,1767
Main_0/RegisterSpace/PPSCountReset_6_iv_i:Y,1767
Main_0/PPSAccumulator/PPSAccum_i_cry[13]:B,6868
Main_0/PPSAccumulator/PPSAccum_i_cry[13]:FCI,6613
Main_0/PPSAccumulator/PPSAccum_i_cry[13]:FCO,6613
Main_0/PPSAccumulator/PPSAccum_i_cry[13]:S,6955
Main_0/RS422_Rx1/UartFifo/fifo_i/count_o[3]:CLK,4845
Main_0/RS422_Rx1/UartFifo/fifo_i/count_o[3]:D,7278
Main_0/RS422_Rx1/UartFifo/fifo_i/count_o[3]:EN,6190
Main_0/RS422_Rx1/UartFifo/fifo_i/count_o[3]:Q,4845
Main_0/RegisterSpace/un1_serialnumber_1_iv_i_a14_2[28]:A,4559
Main_0/RegisterSpace/un1_serialnumber_1_iv_i_a14_2[28]:B,4945
Main_0/RegisterSpace/un1_serialnumber_1_iv_i_a14_2[28]:C,2049
Main_0/RegisterSpace/un1_serialnumber_1_iv_i_a14_2[28]:D,3088
Main_0/RegisterSpace/un1_serialnumber_1_iv_i_a14_2[28]:Y,2049
Main_0/RegisterSpace/Uart0FifoReset:CLK,6305
Main_0/RegisterSpace/Uart0FifoReset:EN,2207
Main_0/RegisterSpace/Uart0FifoReset:Q,6305
Main_0/RegisterSpace/Uart0FifoReset:SLn,4574
Main_0/RegisterSpace/MonitorAdcSpiDataIn_Z[1]:CLK,8459
Main_0/RegisterSpace/MonitorAdcSpiDataIn_Z[1]:D,8373
Main_0/RegisterSpace/MonitorAdcSpiDataIn_Z[1]:EN,3036
Main_0/RegisterSpace/MonitorAdcSpiDataIn_Z[1]:Q,8459
Main_0/RS422_Tx0/UartTxFifo/fifo_i/raddr_r_cry[5]:B,7142
Main_0/RS422_Tx0/UartTxFifo/fifo_i/raddr_r_cry[5]:FCI,7039
Main_0/RS422_Tx0/UartTxFifo/fifo_i/raddr_r_cry[5]:FCO,7039
Main_0/RS422_Tx0/UartTxFifo/fifo_i/raddr_r_cry[5]:S,7115
Main_0/RegisterSpace/un1_serialnumber_1_iv_55_1[8]:A,630
Main_0/RegisterSpace/un1_serialnumber_1_iv_55_1[8]:B,631
Main_0/RegisterSpace/un1_serialnumber_1_iv_55_1[8]:C,598
Main_0/RegisterSpace/un1_serialnumber_1_iv_55_1[8]:D,-506
Main_0/RegisterSpace/un1_serialnumber_1_iv_55_1[8]:Y,-506
Main_0/RegisterSpace/UartGpsTxFifoData_Z[0]:CLK,8210
Main_0/RegisterSpace/UartGpsTxFifoData_Z[0]:D,8365
Main_0/RegisterSpace/UartGpsTxFifoData_Z[0]:EN,5020
Main_0/RegisterSpace/UartGpsTxFifoData_Z[0]:Q,8210
Filterwheel_sb_0/Filterwheel_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_166:IPB,
Main_0/RS433_Rx3/UartFifo/fifo_i/counter_r_RNI1NJ14[6]:A,7220
Main_0/RS433_Rx3/UartFifo/fifo_i/counter_r_RNI1NJ14[6]:B,7064
Main_0/RS433_Rx3/UartFifo/fifo_i/counter_r_RNI1NJ14[6]:C,6978
Main_0/RS433_Rx3/UartFifo/fifo_i/counter_r_RNI1NJ14[6]:FCI,6872
Main_0/RS433_Rx3/UartFifo/fifo_i/counter_r_RNI1NJ14[6]:FCO,6872
Main_0/RS433_Rx3/UartFifo/fifo_i/counter_r_RNI1NJ14[6]:S,6944
Main_0/ShootThruIxnaeOneShotAPlus/ClkDiv_s_238:B,6906
Main_0/ShootThruIxnaeOneShotAPlus/ClkDiv_s_238:FCO,6906
Main_0/RS422_Rx2/Uart/Uart/bitpos[2]:ALn,
Main_0/RS422_Rx2/Uart/Uart/bitpos[2]:CLK,
Main_0/RS422_Rx2/Uart/Uart/bitpos[2]:D,
Main_0/RS422_Rx2/Uart/Uart/bitpos[2]:Q,
Main_0/PPSAccumulator/PPSAccum[16]:ALn,8060
Main_0/PPSAccumulator/PPSAccum[16]:CLK,3935
Main_0/PPSAccumulator/PPSAccum[16]:D,5708
Main_0/PPSAccumulator/PPSAccum[16]:EN,7038
Main_0/PPSAccumulator/PPSAccum[16]:Q,3935
Main_0/RS422_Tx2/UartTxFifo/fifo_i/ram_ram_0_0/CFG_28:C,8388
Main_0/RS422_Tx2/UartTxFifo/fifo_i/ram_ram_0_0/CFG_28:IPB,
Main_0/RS422_Tx2/UartTxFifo/fifo_i/ram_ram_0_0/CFG_28:IPC,8388
Main_0/RS422_Rx1/UartFifo/fifo_i/ram_ram_0_0_RNI2T1O:A,3868
Main_0/RS422_Rx1/UartFifo/fifo_i/ram_ram_0_0_RNI2T1O:B,1287
Main_0/RS422_Rx1/UartFifo/fifo_i/ram_ram_0_0_RNI2T1O:C,3827
Main_0/RS422_Rx1/UartFifo/fifo_i/ram_ram_0_0_RNI2T1O:Y,1287
Main_0/RegisterSpace/DataOut_RNII9NS[7]:A,3534
Main_0/RegisterSpace/DataOut_RNII9NS[7]:B,10432
Main_0/RegisterSpace/DataOut_RNII9NS[7]:Y,3534
Main_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0_OLDA_RNIFLPB[6]:A,2701
Main_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0_OLDA_RNIFLPB[6]:B,92
Main_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0_OLDA_RNIFLPB[6]:C,2660
Main_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0_OLDA_RNIFLPB[6]:Y,92
Main_0/ClkDac_i/Spi/DataToMosi_i[13]:ALn,7947
Main_0/ClkDac_i/Spi/DataToMosi_i[13]:CLK,3953
Main_0/ClkDac_i/Spi/DataToMosi_i[13]:D,8459
Main_0/ClkDac_i/Spi/DataToMosi_i[13]:EN,8277
Main_0/ClkDac_i/Spi/DataToMosi_i[13]:Q,3953
Main_0/RegisterSpace/DataOut[12]:CLK,10331
Main_0/RegisterSpace/DataOut[12]:D,205
Main_0/RegisterSpace/DataOut[12]:EN,6005
Main_0/RegisterSpace/DataOut[12]:Q,10331
Main_0/PosDetB2OffStep[12]:CLK,5112
Main_0/PosDetB2OffStep[12]:D,8069
Main_0/PosDetB2OffStep[12]:EN,2494
Main_0/PosDetB2OffStep[12]:Q,5112
Main_0/PosDetB2OffStep[12]:SLn,3418
Main_0/RxdGps_RxGps/UartFifo/fifo_i/ram_ram_0_0/CFG_30:C,8414
Main_0/RxdGps_RxGps/UartFifo/fifo_i/ram_ram_0_0/CFG_30:IPB,
Main_0/RxdGps_RxGps/UartFifo/fifo_i/ram_ram_0_0/CFG_30:IPC,8414
Main_0/RegisterSpace/un1_serialnumber_1_iv_22[6]:A,3894
Main_0/RegisterSpace/un1_serialnumber_1_iv_22[6]:B,3843
Main_0/RegisterSpace/un1_serialnumber_1_iv_22[6]:C,770
Main_0/RegisterSpace/un1_serialnumber_1_iv_22[6]:D,495
Main_0/RegisterSpace/un1_serialnumber_1_iv_22[6]:Y,495
Main_0/PPSAccumulator/PPSAccum[11]:ALn,8060
Main_0/PPSAccumulator/PPSAccum[11]:CLK,3761
Main_0/PPSAccumulator/PPSAccum[11]:D,5793
Main_0/PPSAccumulator/PPSAccum[11]:EN,7038
Main_0/PPSAccumulator/PPSAccum[11]:Q,3761
Main_0/RegisterSpace/ReadUartGps_5_f0:A,7433
Main_0/RegisterSpace/ReadUartGps_5_f0:B,5119
Main_0/RegisterSpace/ReadUartGps_5_f0:C,3997
Main_0/RegisterSpace/ReadUartGps_5_f0:Y,3997
Main_0/PosDetA2OnStep[1]:CLK,3926
Main_0/PosDetA2OnStep[1]:D,8069
Main_0/PosDetA2OnStep[1]:EN,2494
Main_0/PosDetA2OnStep[1]:Q,3926
Main_0/PosDetA2OnStep[1]:SLn,3418
Main_0/RS433_Rx3/UartFifo/fifo_i/counter_r_RNIUPM25[8]:A,7224
Main_0/RS433_Rx3/UartFifo/fifo_i/counter_r_RNIUPM25[8]:B,7102
Main_0/RS433_Rx3/UartFifo/fifo_i/counter_r_RNIUPM25[8]:C,7005
Main_0/RS433_Rx3/UartFifo/fifo_i/counter_r_RNIUPM25[8]:FCI,6872
Main_0/RS433_Rx3/UartFifo/fifo_i/counter_r_RNIUPM25[8]:FCO,6872
Main_0/RS433_Rx3/UartFifo/fifo_i/counter_r_RNIUPM25[8]:S,6910
Main_0/RegisterSpace/Uart2FifoReset_1_sqmuxa:A,2184
Main_0/RegisterSpace/Uart2FifoReset_1_sqmuxa:B,5081
Main_0/RegisterSpace/Uart2FifoReset_1_sqmuxa:Y,2184
Main_0/ads1258/Spi/DataFromMiso_1[6]:ALn,8098
Main_0/ads1258/Spi/DataFromMiso_1[6]:CLK,8459
Main_0/ads1258/Spi/DataFromMiso_1[6]:D,8388
Main_0/ads1258/Spi/DataFromMiso_1[6]:EN,3417
Main_0/ads1258/Spi/DataFromMiso_1[6]:Q,8459
Main_0/RegisterSpace/un42_readreq:A,-251
Main_0/RegisterSpace/un42_readreq:B,-361
Main_0/RegisterSpace/un42_readreq:C,-748
Main_0/RegisterSpace/un42_readreq:D,-669
Main_0/RegisterSpace/un42_readreq:Y,-748
Main_0/RegisterSpace/un1_serialnumber_1_iv_i_a18_1_0[19]:A,2318
Main_0/RegisterSpace/un1_serialnumber_1_iv_i_a18_1_0[19]:B,3097
Main_0/RegisterSpace/un1_serialnumber_1_iv_i_a18_1_0[19]:C,3168
Main_0/RegisterSpace/un1_serialnumber_1_iv_i_a18_1_0[19]:D,3098
Main_0/RegisterSpace/un1_serialnumber_1_iv_i_a18_1_0[19]:Y,2318
Main_0/ClkDac_i/un1_spirst2_i_0[0]:A,7321
Main_0/ClkDac_i/un1_spirst2_i_0[0]:B,7278
Main_0/ClkDac_i/un1_spirst2_i_0[0]:C,7150
Main_0/ClkDac_i/un1_spirst2_i_0[0]:D,7023
Main_0/ClkDac_i/un1_spirst2_i_0[0]:Y,7023
Main_0/RS422_Tx0/UartTxFifo/fifo_i/ram_ram_0_0/FF_5:IPENn,
Main_0/ClkDac_i/Spi/DataFromMiso_1_sqmuxa_i:A,5919
Main_0/ClkDac_i/Spi/DataFromMiso_1_sqmuxa_i:B,3264
Main_0/ClkDac_i/Spi/DataFromMiso_1_sqmuxa_i:C,5767
Main_0/ClkDac_i/Spi/DataFromMiso_1_sqmuxa_i:Y,3264
Main_0/RS4GpsGps_TxGps/UartTxFifo/fifo_i/ram_ram_0_0_OLDA[0]:CLK,7289
Main_0/RS4GpsGps_TxGps/UartTxFifo/fifo_i/ram_ram_0_0_OLDA[0]:D,4717
Main_0/RS4GpsGps_TxGps/UartTxFifo/fifo_i/ram_ram_0_0_OLDA[0]:Q,7289
Filterwheel_sb_0/Filterwheel_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_118:IPB,
Main_0/RegisterSpace/un1_serialnumber_0_iv_28_RNO[3]:A,850
Main_0/RegisterSpace/un1_serialnumber_0_iv_28_RNO[3]:B,3980
Main_0/RegisterSpace/un1_serialnumber_0_iv_28_RNO[3]:Y,850
Main_0/PosDet0BOffStep[1]:CLK,3543
Main_0/PosDet0BOffStep[1]:D,8069
Main_0/PosDet0BOffStep[1]:EN,2257
Main_0/PosDet0BOffStep[1]:Q,3543
Main_0/PosDet0BOffStep[1]:SLn,3418
FCCC_C0_0/FCCC_C0_0/CCC_INST/IP_INTERFACE_16:IPB,
FCCC_C0_0/FCCC_C0_0/CCC_INST/IP_INTERFACE_16:IPC,
Main_0/RxdUsb_RxUsb/Uart/Uart/bitpos_10_iv_RNO[3]:A,
Main_0/RxdUsb_RxUsb/Uart/Uart/bitpos_10_iv_RNO[3]:B,
Main_0/RxdUsb_RxUsb/Uart/Uart/bitpos_10_iv_RNO[3]:C,
Main_0/RxdUsb_RxUsb/Uart/Uart/bitpos_10_iv_RNO[3]:D,
Main_0/RxdUsb_RxUsb/Uart/Uart/bitpos_10_iv_RNO[3]:Y,
Main_0/RxdGps_RxGps/UartFifo/fifo_i/ram_ram_0_0/FF_9:IPENn,
Main_0/PosDet3BOffStep[11]:CLK,4067
Main_0/PosDet3BOffStep[11]:D,8069
Main_0/PosDet3BOffStep[11]:EN,2440
Main_0/PosDet3BOffStep[11]:Q,4067
Main_0/PosDet3BOffStep[11]:SLn,3418
Main_0/RxdGps_RxGps/UartFifo/fifo_i/waddr_r[9]:ALn,6096
Main_0/RxdGps_RxGps/UartFifo/fifo_i/waddr_r[9]:CLK,7181
Main_0/RxdGps_RxGps/UartFifo/fifo_i/waddr_r[9]:D,7020
Main_0/RxdGps_RxGps/UartFifo/fifo_i/waddr_r[9]:EN,8223
Main_0/RxdGps_RxGps/UartFifo/fifo_i/waddr_r[9]:Q,7181
Main_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0/CFG_7:C,8045
Main_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0/CFG_7:IPB,
Main_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0/CFG_7:IPC,8045
TP1_obuf/U0/U_IOOUTFF:A,
TP1_obuf/U0/U_IOOUTFF:Y,
MotorDriveAPlus_obuf/U0/U_IOOUTFF:A,
MotorDriveAPlus_obuf/U0/U_IOOUTFF:Y,
Main_0/RxdGps_RxGps/Uart/Uart/bitpos[1]:ALn,
Main_0/RxdGps_RxGps/Uart/Uart/bitpos[1]:CLK,
Main_0/RxdGps_RxGps/Uart/Uart/bitpos[1]:D,
Main_0/RxdGps_RxGps/Uart/Uart/bitpos[1]:Q,
Main_0/RegisterSpace/un1_serialnumber_0_iv_6[24]:A,3201
Main_0/RegisterSpace/un1_serialnumber_0_iv_6[24]:B,6231
Main_0/RegisterSpace/un1_serialnumber_0_iv_6[24]:C,1660
Main_0/RegisterSpace/un1_serialnumber_0_iv_6[24]:D,1736
Main_0/RegisterSpace/un1_serialnumber_0_iv_6[24]:Y,1660
Main_0/RS422_Rx2/UartFifo/fifo_i/waddr_r_cry[4]:B,7123
Main_0/RS422_Rx2/UartFifo/fifo_i/waddr_r_cry[4]:FCI,7020
Main_0/RS422_Rx2/UartFifo/fifo_i/waddr_r_cry[4]:FCO,7020
Main_0/RS422_Rx2/UartFifo/fifo_i/waddr_r_cry[4]:S,7115
Main_0/RegisterSpace/WriteUartGps_RNO:A,3035
Main_0/RegisterSpace/WriteUartGps_RNO:B,3759
Main_0/RegisterSpace/WriteUartGps_RNO:Y,3035
Main_0/RegisterSpace/Uart2TxFifoData_Z[2]:CLK,8235
Main_0/RegisterSpace/Uart2TxFifoData_Z[2]:D,8373
Main_0/RegisterSpace/Uart2TxFifoData_Z[2]:EN,4355
Main_0/RegisterSpace/Uart2TxFifoData_Z[2]:Q,8235
Main_0/RS4UsbUsb_TxUsb/UartTxFifo/fifo_i/raddr_r_s[9]:B,7181
Main_0/RS4UsbUsb_TxUsb/UartTxFifo/fifo_i/raddr_r_s[9]:FCI,7039
Main_0/RS4UsbUsb_TxUsb/UartTxFifo/fifo_i/raddr_r_s[9]:S,7039
Main_0/RegisterSpace/un1_serialnumber_1_iv_15[10]:A,3674
Main_0/RegisterSpace/un1_serialnumber_1_iv_15[10]:B,3574
Main_0/RegisterSpace/un1_serialnumber_1_iv_15[10]:C,193
Main_0/RegisterSpace/un1_serialnumber_1_iv_15[10]:D,285
Main_0/RegisterSpace/un1_serialnumber_1_iv_15[10]:Y,193
Main_0/RS422_Rx0/UartFifo/fifo_i/ram_ram_0_0/CFG_0:IPB,
Main_0/RS422_Rx0/UartFifo/fifo_i/ram_ram_0_0/CFG_0:IPC,
Main_0/RegisterSpace/un1_serialnumber_1_iv_i_a18_0_1[16]:A,1048
Main_0/RegisterSpace/un1_serialnumber_1_iv_i_a18_0_1[16]:B,1248
Main_0/RegisterSpace/un1_serialnumber_1_iv_i_a18_0_1[16]:Y,1048
Main_0/RS422_Tx1/UartTxFifo/fifo_i/ram_ram_0_0/CFG_24:C,8451
Main_0/RS422_Tx1/UartTxFifo/fifo_i/ram_ram_0_0/CFG_24:IPB,
Main_0/RS422_Tx1/UartTxFifo/fifo_i/ram_ram_0_0/CFG_24:IPC,8451
Main_0/RegisterSpace/un140_readreq_1:A,127
Main_0/RegisterSpace/un140_readreq_1:B,235
Main_0/RegisterSpace/un140_readreq_1:Y,127
Main_0/RegisterSpace/DataOut_RNO_29[14]:A,4125
Main_0/RegisterSpace/DataOut_RNO_29[14]:B,4074
Main_0/RegisterSpace/DataOut_RNO_29[14]:C,791
Main_0/RegisterSpace/DataOut_RNO_29[14]:D,830
Main_0/RegisterSpace/DataOut_RNO_29[14]:Y,791
Main_0/RS4GpsGps_TxGps/UartTxFifo/fifo_i/ram_ram_0_0/FF_35:IPENn,
Main_0/PosDet3BOffStep[3]:CLK,3858
Main_0/PosDet3BOffStep[3]:D,8069
Main_0/PosDet3BOffStep[3]:EN,2440
Main_0/PosDet3BOffStep[3]:Q,3858
Main_0/PosDet3BOffStep[3]:SLn,3418
Main_0/ShootThruIxnaeOneShotBMinus/un2_clkdivlto14_1:A,6041
Main_0/ShootThruIxnaeOneShotBMinus/un2_clkdivlto14_1:B,5990
Main_0/ShootThruIxnaeOneShotBMinus/un2_clkdivlto14_1:C,5892
Main_0/ShootThruIxnaeOneShotBMinus/un2_clkdivlto14_1:Y,5892
Main_0/RS4UsbUsb_TxUsb/UartTxFifo/fifo_i/ram_ram_0_0_OLDA_RNI9IBT[7]:A,7330
Main_0/RS4UsbUsb_TxUsb/UartTxFifo/fifo_i/ram_ram_0_0_OLDA_RNI9IBT[7]:B,4706
Main_0/RS4UsbUsb_TxUsb/UartTxFifo/fifo_i/ram_ram_0_0_OLDA_RNI9IBT[7]:C,7289
Main_0/RS4UsbUsb_TxUsb/UartTxFifo/fifo_i/ram_ram_0_0_OLDA_RNI9IBT[7]:Y,4706
Main_0/Uart0BitClockDiv/ClkDiv_cry[2]:B,7142
Main_0/Uart0BitClockDiv/ClkDiv_cry[2]:C,5691
Main_0/Uart0BitClockDiv/ClkDiv_cry[2]:FCI,5657
Main_0/Uart0BitClockDiv/ClkDiv_cry[2]:FCO,5657
Main_0/Uart0BitClockDiv/ClkDiv_cry[2]:S,5701
Main_0/RS422_Tx2/UartTxUart/TxD_2_7_2_wmux_3:A,
Main_0/RS422_Tx2/UartTxUart/TxD_2_7_2_wmux_3:B,
Main_0/RS422_Tx2/UartTxUart/TxD_2_7_2_wmux_3:C,
Main_0/RS422_Tx2/UartTxUart/TxD_2_7_2_wmux_3:FCI,
Main_0/RS422_Tx2/UartTxUart/TxD_2_7_2_wmux_3:Y,
Main_0/RS422_Tx2/UartTxFifo/fifo_i/update.un16_counter_r_0_a2_0_5:A,6127
Main_0/RS422_Tx2/UartTxFifo/fifo_i/update.un16_counter_r_0_a2_0_5:B,6070
Main_0/RS422_Tx2/UartTxFifo/fifo_i/update.un16_counter_r_0_a2_0_5:C,5982
Main_0/RS422_Tx2/UartTxFifo/fifo_i/update.un16_counter_r_0_a2_0_5:D,5871
Main_0/RS422_Tx2/UartTxFifo/fifo_i/update.un16_counter_r_0_a2_0_5:Y,5871
Main_0/RS422_Rx0/UartFifo/fifo_i/count_o[1]:CLK,4922
Main_0/RS422_Rx0/UartFifo/fifo_i/count_o[1]:D,7278
Main_0/RS422_Rx0/UartFifo/fifo_i/count_o[1]:EN,6190
Main_0/RS422_Rx0/UartFifo/fifo_i/count_o[1]:Q,4922
Filterwheel_sb_0/Filterwheel_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_27:IPA,
Filterwheel_sb_0/Filterwheel_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_27:IPB,
Main_0/RegisterSpace/Uart2FifoReset:CLK,6305
Main_0/RegisterSpace/Uart2FifoReset:EN,2184
Main_0/RegisterSpace/Uart2FifoReset:Q,6305
Main_0/RegisterSpace/Uart2FifoReset:SLn,4574
Main_0/RS422_Rx0/Uart/Uart/bitpos[2]:ALn,
Main_0/RS422_Rx0/Uart/Uart/bitpos[2]:CLK,
Main_0/RS422_Rx0/Uart/Uart/bitpos[2]:D,
Main_0/RS422_Rx0/Uart/Uart/bitpos[2]:Q,
Main_0/StepperMotor/MotorAPlus:A,4114
